canonicalPostId,canonicalUrl,creatorId,creator,creatorProfileUrl,cohort,sizeCell,followerCount,publishedAt,publicInteractions,radarPanel,decisionPanel,strictPanel,automatedFeatureVersion,hook,job,proof,artifact,contentClass,problemFamily,cta,nativeFormat,usesNumber,usesQuestion,operationalInputs,operationalSteps,operationalOutput,operationalValidation,ddNews,ddPromotion,ddPersonalAuthority,ddCommentGate,ddEvergreen,captionChars,captionWords,lineCount,paragraphCount,bulletLineCount,questionCount,firstLineChars,firstLineHasQuestion,firstLineHasNumber,urlPresent,numericExpressionPresent,sourceTermPresent,artifactTermPresent,endingQuestion,creatorMedianInteractions,responseRatio,logResponseLift,creatorPercentile,heuristicSignalFlag,strongestPanel
LI-7473359077927116800,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7473359077927116800-fWDR,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-18T13:00:52.475Z,5,true,true,true,aofa-2026-07-28-v1,H2,J1,P2,AR0,K2,PB4,C6,F3_multi_image,true,true,false,false,true,true,true,false,false,false,false,1099,177,7,1,0,2,38,false,true,false,true,true,false,true,8,0.6666666666666666,-0.4054651081081646,0.3888888888888889,false,strict
LI-7473721342287241216,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7473721342287241216-c7Ik,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-19T13:00:23.029Z,0,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K2,PB4,C6,F3_multi_image,true,true,false,true,true,false,true,false,false,false,false,1102,186,8,2,0,1,26,false,true,false,true,false,false,true,8,0.1111111111111111,-2.1972245773362196,0.018518518518518517,false,strict
LI-7474083652163932160,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7474083652163932160-Epyq,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-20T13:00:04.435Z,1,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB4,C0,F1_text_only,false,false,false,false,false,true,false,false,false,false,true,167,24,3,2,0,0,125,false,false,false,false,false,false,false,8,0.2222222222222222,-1.5040773967762742,0.1111111111111111,false,strict
LI-7474446180488290304,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7474446180488290304-K8lJ,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-21T13:00:37.923Z,1,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB4,C0,F1_text_only,false,false,false,false,false,true,false,false,false,false,true,167,24,3,2,0,0,125,false,false,false,false,false,false,false,8,0.2222222222222222,-1.5040773967762742,0.1111111111111111,false,strict
LI-7474808668505583617,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7474808668505583617-LEnG,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-22T13:01:01.801Z,4,true,true,true,aofa-2026-07-28-v1,H2,J7,P0,AR0,K3,PB4,C6,F3_multi_image,true,true,false,false,false,false,true,false,false,false,false,1160,205,9,2,0,2,33,false,true,false,true,false,false,true,8,0.5555555555555556,-0.5877866649021193,0.3148148148148148,false,strict
LI-7475170820483477504,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7475170820483477504-CUQj,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-23T13:00:05.561Z,1,true,true,true,aofa-2026-07-28-v1,H9,J4,P4,AR0,K8,PB4,C6,F3_multi_image,true,true,true,false,false,true,false,true,false,false,false,1109,193,8,2,0,3,35,false,true,false,true,false,false,true,8,0.2222222222222222,-1.5040773967762742,0.1111111111111111,false,strict
LI-7475533310367076353,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7475533310367076353-ogeV,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-24T13:00:29.884Z,3,true,true,true,aofa-2026-07-28-v1,H4,J4,P2,AR4,K1,PB4,C6,F2_static_image,true,true,false,false,true,false,true,false,false,false,false,1210,209,9,2,0,1,43,false,true,false,true,true,false,true,8,0.4444444444444444,-0.810930216216329,0.24074074074074073,false,strict
LI-7475895862687154177,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7475895862687154177-7z5O,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-25T13:01:09.093Z,4,true,true,true,aofa-2026-07-28-v1,H9,J7,P0,AR4,K3,PB4,C6,F2_static_image,true,true,false,false,false,true,true,false,false,false,false,1247,213,11,2,0,1,39,false,true,false,true,true,false,true,8,0.5555555555555556,-0.5877866649021193,0.3148148148148148,false,strict
LI-7476258205887815681,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7476258205887815681-Ijz_,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-26T13:00:58.444Z,10,true,true,true,aofa-2026-07-28-v1,H9,J1,P1,AR0,K4,PB4,C7,F3_multi_image,true,true,false,true,true,false,false,true,true,false,false,1201,194,8,2,0,1,52,true,true,false,true,false,false,false,8,1.2222222222222223,0.2006706954621511,0.5555555555555556,false,strict
LI-7480244247418318848,https://www.linkedin.com/posts/johnckill_leadership-procurement-supplychain-activity-7480244247418318848-sd8R,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-07-07T13:00:04.802Z,8,true,true,true,aofa-2026-07-28-v1,H9,J3,P0,AR0,K6,PB9,C6,F1_text_only,false,true,false,false,false,false,false,false,false,false,true,1462,268,10,1,0,8,153,false,false,false,false,false,false,true,8,1,0,0.5,false,strict
LI-7429790301550153728,https://www.linkedin.com/posts/stuart-hardman_new-signing-alert-were-pleased-to-activity-7429790301550153728-jEXR,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-02-18T07:34:06.718Z,109,true,true,false,aofa-2026-07-28-v1,H9,J5,P4,AR0,K6,PB9,C0,F3_multi_image,true,false,false,false,false,false,false,false,false,false,true,773,135,11,6,0,0,21,false,false,false,true,false,false,false,22,4.782608695652174,1.564986149863267,0.96875,true,decision
LI-7430264942626467840,https://www.linkedin.com/posts/stuart-hardman_the-monthly-portsmouth-city-council-networking-activity-7430264942626467840-81jt,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-02-19T15:00:09.969Z,39,true,true,false,aofa-2026-07-28-v1,H7,J5,P0,AR0,K6,PB9,C2,F3_multi_image,true,false,false,false,false,false,true,false,false,false,false,343,60,5,3,0,0,120,false,true,false,true,false,false,false,22,1.7391304347826086,0.5533852381847866,0.75,true,decision
LI-7432046461451902977,https://www.linkedin.com/posts/stuart-hardman_im-spending-the-day-in-chichester-today-activity-7432046461451902977-Ietx,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-02-24T12:59:17.156Z,39,true,true,false,aofa-2026-07-28-v1,H3,J4,P0,AR0,K1,PB11,C0,F3_multi_image,false,false,false,false,false,false,true,false,false,false,false,329,65,5,3,0,0,140,false,false,false,false,false,false,false,22,1.7391304347826086,0.5533852381847866,0.75,true,decision
LI-7432837400743161856,https://www.linkedin.com/posts/stuart-hardman_whats-your-website-going-to-be-called-mike-activity-7432837400743161856-ZkZ8,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-02-26T17:22:11.778Z,8,true,true,false,aofa-2026-07-28-v1,H3,J7,P4,AR0,K3,PB12,C6,F6_link_article,true,true,true,false,false,false,true,false,false,false,false,844,156,13,7,0,2,50,true,false,true,true,false,false,false,22,0.391304347826087,-0.9382696385929301,0.1875,false,decision
LI-7442913090125357056,https://www.linkedin.com/posts/stuart-hardman_it-was-great-to-be-here-yesterday-and-not-activity-7442913090125357056-SuVm,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-03-26T12:39:23.324Z,43,true,true,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB12,C0,F3_multi_image,false,false,false,false,false,false,false,false,false,false,true,226,42,3,2,0,0,91,false,false,false,false,false,false,false,22,1.9130434782608696,0.6486954179891113,0.84375,true,decision
LI-7445420845767974912,https://www.linkedin.com/posts/stuart-hardman_ok-its-not-friday-but-theres-a-bank-holiday-activity-7445420845767974912-n2_D,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-04-02T10:44:18.861Z,10,true,true,false,aofa-2026-07-28-v1,H3,J3,P0,AR0,K8,PB5,C1,F2_static_image,true,false,true,false,false,false,true,true,false,false,false,1661,296,25,10,0,0,158,false,false,false,true,false,false,false,22,0.4782608695652174,-0.737598943130779,0.28125,false,decision
LI-7447626630769831936,https://www.linkedin.com/posts/stuart-hardman_how-to-calculate-business-central-consolidation-activity-7447626630769831936-sLxa,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-04-08T12:49:18.987Z,3,true,true,false,aofa-2026-07-28-v1,H8,J1,P6,AR4,K3,PB5,C6,F6_link_article,false,true,false,false,false,false,false,false,false,false,true,427,71,7,4,0,1,131,true,false,true,false,false,true,false,22,0.17391304347826086,-1.749199854809259,0.03125,false,decision
LI-7448309075483873280,https://www.linkedin.com/posts/stuart-hardman_businesscentral-msdyn365bc-erp-activity-7448309075483873280-bA78,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-04-10T10:01:06.486Z,13,true,true,false,aofa-2026-07-28-v1,H4,J1,P0,AR0,K3,PB5,C2,F2_static_image,true,false,false,false,true,false,false,false,false,false,true,370,64,5,3,0,0,158,false,true,false,true,false,false,false,22,0.6086956521739131,-0.4964368863138908,0.34375,false,decision
LI-7450100416916111360,https://www.linkedin.com/posts/stuart-hardman_this-week-chantal-and-i-have-been-working-activity-7450100416916111360-GZP8,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-04-15T08:39:15.565Z,27,true,true,false,aofa-2026-07-28-v1,H4,J1,P4,AR4,K3,PB5,C0,F2_static_image,false,false,false,false,false,false,true,false,false,false,false,753,115,11,4,0,0,226,false,false,false,false,false,false,false,22,1.2173913043478262,0.19671029424605413,0.59375,false,decision
LI-7457361306031960064,https://www.linkedin.com/posts/stuart-hardman_we-want-a-new-system-but-can-it-still-do-activity-7457361306031960064-Zc2O,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-05-05T09:31:26.431Z,17,true,true,false,aofa-2026-07-28-v1,H4,J4,P2,AR0,K2,PB7,C6,F2_static_image,true,true,false,true,true,false,false,false,false,false,true,1299,225,36,14,0,5,65,true,false,false,true,true,false,true,22,0.782608695652174,-0.24512245803298516,0.40625,false,decision
LI-7460666355940257793,https://www.linkedin.com/posts/stuart-hardman_waterproof-mobile-phones-mobile-apps-and-activity-7460666355940257793-U5O7,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-05-14T12:24:31.734Z,24,true,true,false,aofa-2026-07-28-v1,H2,J1,P0,AR0,K3,PB5,C0,F2_static_image,true,false,true,false,false,true,true,false,false,false,false,944,158,16,6,0,0,71,false,false,false,true,false,false,false,22,1.0869565217391304,0.08338160893905089,0.53125,false,decision
LI-7463261082535481344,https://www.linkedin.com/posts/stuart-hardman_ive-had-a-busy-couple-of-days-doing-the-activity-7463261082535481344-RnZO,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-05-21T16:15:02.762Z,30,true,true,false,aofa-2026-07-28-v1,H9,J7,P4,AR0,K3,PB12,C7,F3_multi_image,true,false,false,false,false,false,true,false,false,false,false,758,140,7,4,0,0,112,false,true,false,true,false,false,false,22,1.3478260869565217,0.2984929885559966,0.65625,false,decision
LI-7463536681170919425,https://www.linkedin.com/posts/stuart-hardman_has-anyone-thought-about-how-ai-could-make-activity-7463536681170919425-b39D,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-05-22T10:30:10.597Z,5,true,true,false,aofa-2026-07-28-v1,H9,J4,P6,AR3,K3,PB6,C6,F3_multi_image,true,true,false,false,true,true,false,true,false,false,false,2386,460,23,12,0,2,66,true,false,false,true,false,true,true,22,0.2608695652173913,-1.3437347467010947,0.09375,false,decision
LI-7467520842059513857,https://www.linkedin.com/posts/stuart-hardman_learning-to-pass-an-exam-vs-learning-to-do-activity-7467520842059513857-gSqk,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-06-02T10:21:48.575Z,8,true,true,false,aofa-2026-07-28-v1,H3,J4,P5,AR0,K1,PB5,C2,F3_multi_image,true,true,false,false,false,false,false,false,false,false,true,1522,273,15,8,0,1,49,false,false,false,true,false,false,true,22,0.391304347826087,-0.9382696385929301,0.1875,false,decision
LI-7467902902553116672,https://www.linkedin.com/posts/stuart-hardman_couple-of-good-bits-of-new-for-quick-dynamics-activity-7467902902553116672-nUZX,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-06-03T11:39:58.895Z,57,true,true,false,aofa-2026-07-28-v1,H7,J7,P4,AR0,K3,PB10,C0,F2_static_image,true,false,false,false,false,false,true,false,false,false,false,525,93,5,3,0,0,52,false,false,false,true,false,false,false,22,2.5217391304347827,0.9249487946172694,0.90625,true,decision
LI-7478797375172608000,https://www.linkedin.com/posts/stuart-hardman_when-was-the-last-time-you-had-a-workshop-activity-7478797375172608000-IC0W,IMP-N1,Stuart Hardman,https://www.linkedin.com/in/stuart-hardman,implementation_adjacent,near_500_5k,985,2026-07-03T13:10:43.577Z,20,true,true,false,aofa-2026-07-28-v1,H8,J1,P0,AR0,K3,PB12,C6,F3_multi_image,true,true,false,false,false,false,false,false,false,false,true,479,86,5,3,0,1,90,true,true,false,true,false,false,false,22,0.9130434782608695,-0.09097177820572666,0.46875,false,decision
LI-7462706420459855872,https://www.linkedin.com/posts/niranjan-kulkarni-pk_perfection-is-the-enemy-of-progress-activity-7462706420459855872-QV4k,IMP-N2,Niranjan Kulkarni,https://www.linkedin.com/in/niranjan-kulkarni-pk,implementation_adjacent,near_500_5k,4751,2026-05-20T03:31:01.018Z,5,true,true,true,aofa-2026-07-28-v1,H9,J3,P0,AR0,K3,PB8,C6,F4_document,true,true,false,true,false,false,true,true,false,false,false,1111,181,12,1,0,3,49,false,false,false,true,false,false,false,8.5,0.631578947368421,-0.45953232937844035,0.1875,false,strict
LI-7463812207601156096,https://www.linkedin.com/posts/niranjan-kulkarni-pk_improve-by-1-every-day-activity-7463812207601156096-GEAp,IMP-N2,Niranjan Kulkarni,https://www.linkedin.com/in/niranjan-kulkarni-pk,implementation_adjacent,near_500_5k,4751,2026-05-23T04:45:01.217Z,7,true,true,true,aofa-2026-07-28-v1,H9,J3,P4,AR0,K3,PB11,C6,F4_document,true,true,false,false,false,false,true,false,false,false,false,1555,244,13,1,0,2,39,false,false,false,true,false,false,false,8.5,0.8421052631578947,-0.17185025692665956,0.3125,false,strict
LI-7464835200104087552,https://www.linkedin.com/posts/niranjan-kulkarni-pk_why-do-businesses-change-slowly-activity-7464835200104087552-Q9kC,IMP-N2,Niranjan Kulkarni,https://www.linkedin.com/in/niranjan-kulkarni-pk,implementation_adjacent,near_500_5k,4751,2026-05-26T00:30:01.636Z,9,true,true,true,aofa-2026-07-28-v1,H2,J5,P2,AR0,K6,PB9,C6,F4_document,true,true,false,false,false,false,false,false,false,false,true,1595,261,12,1,0,2,45,false,false,false,true,true,true,false,8.5,1.0526315789473684,0.05129329438755059,0.5416666666666666,false,strict
LI-7465257989516734465,https://www.linkedin.com/posts/niranjan-kulkarni-pk_you-dont-need-a-big-a-big-budget-to-start-activity-7465257989516734465-BDSC,IMP-N2,Niranjan Kulkarni,https://www.linkedin.com/in/niranjan-kulkarni-pk,implementation_adjacent,near_500_5k,4751,2026-05-27T04:30:02.487Z,10,true,true,true,aofa-2026-07-28-v1,H3,J7,P4,AR0,K3,PB8,C6,F4_document,true,true,false,false,false,false,true,false,false,false,false,1402,235,13,1,0,2,37,false,false,false,true,false,false,false,8.5,1.1578947368421053,0.14660347419187536,0.6458333333333334,false,strict
LI-7466284750220058624,https://www.linkedin.com/posts/niranjan-kulkarni-pk_foundryindustry-manufacturingexcellence-operationalexcellence-activity-7466284750220058624-4laC,IMP-N2,Niranjan Kulkarni,https://www.linkedin.com/in/niranjan-kulkarni-pk,implementation_adjacent,near_500_5k,4751,2026-05-30T00:30:01.315Z,10,true,true,true,aofa-2026-07-28-v1,H2,J7,P0,AR0,K3,PB8,C6,F2_static_image,false,true,false,false,false,true,true,false,false,false,false,2007,266,36,1,7,8,116,false,false,false,false,true,false,true,8.5,1.1578947368421053,0.14660347419187536,0.6458333333333334,false,strict
LI-7467371932720648192,https://www.linkedin.com/posts/niranjan-kulkarni-pk_manufacturingexcellence-operationalexcellence-activity-7467371932720648192-GLDv,IMP-N2,Niranjan Kulkarni,https://www.linkedin.com/in/niranjan-kulkarni-pk,implementation_adjacent,near_500_5k,4751,2026-06-02T00:30:05.822Z,12,true,true,true,aofa-2026-07-28-v1,H9,J4,P4,AR0,K3,PB8,C3,F2_static_image,false,true,false,true,true,false,false,false,false,false,true,1722,228,21,1,3,5,49,false,false,false,false,false,false,true,8.5,1.368421052631579,0.31365755885504143,0.8333333333333334,false,strict
LI-7468126920757571584,https://www.linkedin.com/posts/niranjan-kulkarni-pk_foundry-castingindustry-metalcasting-activity-7468126920757571584-GN0w,IMP-N2,Niranjan Kulkarni,https://www.linkedin.com/in/niranjan-kulkarni-pk,implementation_adjacent,near_500_5k,4751,2026-06-04T02:30:08.997Z,4,true,true,true,aofa-2026-07-28-v1,H9,J7,P0,AR0,K5,PB8,C6,F6_link_article,false,true,false,false,false,false,false,false,false,false,true,910,126,9,1,0,2,27,false,false,false,false,false,false,true,8.5,0.5263157894736842,-0.641853886172395,0.10416666666666667,false,strict
LI-7468851664175804416,https://www.linkedin.com/posts/niranjan-kulkarni-pk_one-question-changed-everything-activity-7468851664175804416-0W9q,IMP-N2,Niranjan Kulkarni,https://www.linkedin.com/in/niranjan-kulkarni-pk,implementation_adjacent,near_500_5k,4751,2026-06-06T02:30:01.293Z,5,true,true,true,aofa-2026-07-28-v1,H9,J4,P0,AR3,K1,PB9,C6,F4_document,true,true,false,true,false,false,true,false,false,false,false,1841,294,13,1,0,2,70,false,false,false,true,false,true,false,8.5,0.631578947368421,-0.45953232937844035,0.1875,false,strict
LI-7469953939745124352,https://www.linkedin.com/posts/niranjan-kulkarni-pk_the-cost-of-a-problem-is-not-when-it-happens-activity-7469953939745124352-0qsw,IMP-N2,Niranjan Kulkarni,https://www.linkedin.com/in/niranjan-kulkarni-pk,implementation_adjacent,near_500_5k,4751,2026-06-09T03:30:04.268Z,11,true,true,true,aofa-2026-07-28-v1,H2,J3,P4,AR0,K3,PB8,C6,F2_static_image,false,true,false,false,false,false,false,false,false,false,true,551,91,10,1,0,1,69,false,false,false,false,false,false,false,8.5,1.263157894736842,0.23361485118150505,0.75,false,strict
