provenance_id,record_id,source_type,source_reference,collected_at,access_method,read_only,observation_scope,limitations,confidence
PV-00876,LI-7467466295870103552,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00877,LI-7468187348632203264,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00878,LI-7470002998279168001,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00879,LI-7472539711350149123,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00880,LI-7473132371777806337,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00881,LI-7475072864715542528,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00882,LI-7475801203029843969,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00883,LI-7477613215523360768,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00884,LI-7478337972640292864,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00885,LI-7480149864874586114,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00886,LI-7480867146483445760,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00887,LI-7482682847988912128,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00888,LI-7445093182867984385,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00889,LI-7446898115103813632,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00890,LI-7447620184611123200,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00891,LI-7449440604633071616,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00892,LI-7450172393018273792,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
